B,L,D,C1 Load,R1 Resistance,C2 Load,R2 Resistance,Volume,Price
0.55,0.73,3.8,550.0215,1926.394564,415.02,931.7566345,0.20075,23086.25
0.55,0.73,3.85,550.2925125,1942.668223,415.02,939.6576175,0.20075,23086.25
0.55,0.73,3.9,550.563525,1958.941882,415.02,947.5586006,0.20075,23086.25
0.55,0.73,3.95,550.8345375,1975.215541,415.02,955.4595837,0.20075,23086.25
0.55,0.73,4,551.10555,1991.489201,415.02,963.3605667,0.20075,23086.25
0.49,0.82,3.8,550.0458,1807.768447,415.02,880.5463084,0.2009,23103.5
0.41,0.98,3.8,550.0458,1668.225732,415.02,820.2765517,0.2009,23103.5
0.49,0.82,3.85,550.317015,1823.037647,415.02,888.0129926,0.2009,23103.5
0.41,0.98,3.85,550.317015,1682.326143,415.02,827.2371431,0.2009,23103.5
0.49,0.82,3.9,550.58823,1838.306846,415.02,895.4796768,0.2009,23103.5
0.41,0.98,3.9,550.58823,1696.426554,415.02,834.1977345,0.2009,23103.5
0.49,0.82,3.95,550.859445,1853.576046,415.02,902.9463609,0.2009,23103.5
0.41,0.98,3.95,550.859445,1710.526965,415.02,841.1583259,0.2009,23103.5
0.49,0.82,4,551.13066,1868.845245,415.02,910.4130451,0.2009,23103.5
0.41,0.98,4,551.13066,1724.627376,415.02,848.1189174,0.2009,23103.5
0.6,0.67,3.8,550.062,2037.552283,415.02,979.9641023,0.201,23115
0.6,0.67,3.85,550.33335,2054.7735,415.02,988.2764481,0.201,23115
0.6,0.67,3.9,550.6047,2071.994718,415.02,996.5887938,0.201,23115
0.6,0.67,3.95,550.87605,2089.215936,415.02,1004.90114,0.201,23115
0.6,0.67,4,551.1474,2106.437153,415.02,1013.213485,0.201,23115
0.61,0.66,3.8,550.1106,2062.553841,415.02,990.9285035,0.2013,23149.5
0.61,0.66,3.85,550.382355,2079.988461,415.02,999.3345306,0.2013,23149.5
0.61,0.66,3.9,550.65411,2097.423082,415.02,1007.740558,0.2013,23149.5
0.61,0.66,3.95,550.925865,2114.857702,415.02,1016.146585,0.2013,23149.5
0.61,0.66,4,551.19762,2132.292322,415.02,1024.552612,0.2013,23149.5
0.53,0.76,3.8,550.1268,1889.515619,415.02,916.1269949,0.2014,23161
0.53,0.76,3.85,550.39869,1905.475433,415.02,923.8948478,0.2014,23161
0.53,0.76,3.9,550.67058,1921.435248,415.02,931.6627006,0.2014,23161
0.53,0.76,3.95,550.94247,1937.395063,415.02,939.4305535,0.2014,23161
0.53,0.76,4,551.21436,1953.354878,415.02,947.1984063,0.2014,23161
0.51,0.79,3.8,550.1349,1849.967067,415.02,899.0543177,0.20145,23166.75
0.51,0.79,3.85,550.4068575,1865.592062,415.02,906.6774043,0.20145,23166.75
0.51,0.79,3.9,550.678815,1881.217057,415.02,914.3004908,0.20145,23166.75
0.51,0.79,3.95,550.9507725,1896.842052,415.02,921.9235774,0.20145,23166.75
0.51,0.79,4,551.22273,1912.467046,415.02,929.546664,0.20145,23166.75
0.62,0.65,3.8,550.143,2087.225253,415.02,1001.702517,0.2015,23172.5
0.62,0.65,3.85,550.415025,2104.870862,415.02,1010.200755,0.2015,23172.5
0.62,0.65,3.9,550.68705,2122.516471,415.02,1018.698993,0.2015,23172.5
0.62,0.65,3.95,550.959075,2140.162079,415.02,1027.197231,0.2015,23172.5
0.62,0.65,4,551.2311,2157.807688,415.02,1035.695468,0.2015,23172.5
0.63,0.64,3.8,550.1592,2111.564754,415.02,1012.285448,0.2016,23184
0.56,0.72,3.8,550.1592,1953.3738,415.02,943.8392777,0.2016,23184
0.48,0.84,3.8,550.1592,1793.821167,415.02,874.8633707,0.2016,23184
0.42,0.96,3.8,550.1592,1689.142286,415.02,829.6524381,0.2016,23184
0.63,0.64,3.85,550.43136,2129.418937,415.02,1020.874426,0.2016,23184
0.56,0.72,3.85,550.43136,1969.87576,415.02,951.8427341,0.2016,23184
0.48,0.84,3.85,550.43136,1808.972528,415.02,882.2820089,0.2016,23184
0.42,0.96,3.85,550.43136,1703.417055,415.02,836.6915066,0.2016,23184
0.63,0.64,3.9,550.70352,2147.273121,415.02,1029.463403,0.2016,23184
0.56,0.72,3.9,550.70352,1986.377721,415.02,959.8461905,0.2016,23184
0.48,0.84,3.9,550.70352,1824.123888,415.02,889.700647,0.2016,23184
0.42,0.96,3.9,550.70352,1717.691823,415.02,843.7305752,0.2016,23184
0.63,0.64,3.95,550.97568,2165.127305,415.02,1038.052381,0.2016,23184
0.56,0.72,3.95,550.97568,2002.879681,415.02,967.849647,0.2016,23184
0.48,0.84,3.95,550.97568,1839.275248,415.02,897.1192852,0.2016,23184
0.42,0.96,3.95,550.97568,1731.966592,415.02,850.7696438,0.2016,23184
0.63,0.64,4,551.24784,2182.981489,415.02,1046.641359,0.2016,23184
0.56,0.72,4,551.24784,2019.381641,415.02,975.8531034,0.2016,23184
0.48,0.84,4,551.24784,1854.426608,415.02,904.5379233,0.2016,23184
0.42,0.96,4,551.24784,1746.241361,415.02,857.8087124,0.2016,23184
0.47,0.86,3.8,550.2402,1778.868915,415.02,868.6491768,0.2021,23241.5
0.43,0.94,3.8,550.2402,1709.072592,415.02,838.5044525,0.2021,23241.5
0.47,0.86,3.85,550.513035,1793.894362,415.02,876.0154216,0.2021,23241.5
0.43,0.94,3.85,550.513035,1723.513644,415.02,845.617651,0.2021,23241.5
0.47,0.86,3.9,550.78587,1808.919808,415.02,883.3816664,0.2021,23241.5
0.43,0.94,3.9,550.78587,1737.954696,415.02,852.7308494,0.2021,23241.5
0.47,0.86,3.95,551.058705,1823.945255,415.02,890.7479112,0.2021,23241.5
0.43,0.94,3.95,551.058705,1752.395749,415.02,859.8440478,0.2021,23241.5
0.47,0.86,4,551.33154,1838.970702,415.02,898.114156,0.2021,23241.5
0.43,0.94,4,551.33154,1766.836801,415.02,866.9572462,0.2021,23241.5
0.57,0.71,3.8,550.2807,1980.032161,415.02,955.7351901,0.20235,23270.25
0.57,0.71,3.85,550.5538725,1996.760009,415.02,963.8396491,0.20235,23270.25
0.57,0.71,3.9,550.827045,2013.487856,415.02,971.9441082,0.20235,23270.25
0.57,0.71,3.95,551.1002175,2030.215704,415.02,980.0485673,0.20235,23270.25
0.57,0.71,4,551.37339,2046.943552,415.02,988.1530263,0.20235,23270.25
0.46,0.88,3.8,550.2888,1762.914811,415.02,861.9049572,0.2024,23276
0.44,0.92,3.8,550.2888,1728.013528,415.02,846.8313644,0.2024,23276
0.46,0.88,3.85,550.56204,1777.80627,415.02,869.2144614,0.2024,23276
0.44,0.92,3.85,550.56204,1742.61279,415.02,854.0143454,0.2024,23276
0.46,0.88,3.9,550.83528,1792.697729,415.02,876.5239656,0.2024,23276
0.44,0.92,3.9,550.83528,1757.212052,415.02,861.1973263,0.2024,23276
0.46,0.88,3.95,551.10852,1807.589188,415.02,883.8334697,0.2024,23276
0.44,0.92,3.95,551.10852,1771.811314,415.02,868.3803073,0.2024,23276
0.46,0.88,4,551.38176,1822.480647,415.02,891.1429739,0.2024,23276
0.44,0.92,4,551.38176,1786.410576,415.02,875.5632883,0.2024,23276
0.54,0.75,3.8,550.305,1917.48381,415.02,928.7573959,0.2025,23287.5
0.5,0.81,3.8,550.305,1837.687955,415.02,894.2617369,0.2025,23287.5
0.45,0.9,3.8,550.305,1745.961975,415.02,854.6319429,0.2025,23287.5
0.54,0.75,3.85,550.578375,1933.679584,415.02,936.6321019,0.2025,23287.5
0.5,0.81,3.85,550.578375,1853.208429,415.02,901.8440338,0.2025,23287.5
0.45,0.9,3.85,550.578375,1760.711372,415.02,861.8803591,0.2025,23287.5
0.54,0.75,3.9,550.85175,1949.875357,415.02,944.5068079,0.2025,23287.5
0.5,0.81,3.9,550.85175,1868.728902,415.02,909.4263306,0.2025,23287.5
0.45,0.9,3.9,550.85175,1775.46077,415.02,869.1287753,0.2025,23287.5
0.54,0.75,3.95,551.125125,1966.071131,415.02,952.3815139,0.2025,23287.5
0.5,0.81,3.95,551.125125,1884.249376,415.02,917.0086275,0.2025,23287.5
0.45,0.9,3.95,551.125125,1790.210167,415.02,876.3771915,0.2025,23287.5
0.54,0.75,4,551.3985,1982.266904,415.02,960.2562199,0.2025,23287.5
0.5,0.81,4,551.3985,1899.769849,415.02,924.5909244,0.2025,23287.5
0.45,0.9,4,551.3985,1804.959565,415.02,883.6256077,0.2025,23287.5
0.52,0.78,3.8,550.3536,1878.915349,415.02,912.2289805,0.2028,23322
0.52,0.78,3.85,550.62738,1894.78396,415.02,919.9632999,0.2028,23322
0.52,0.78,3.9,550.90116,1910.652571,415.02,927.6976194,0.2028,23322
0.52,0.78,3.95,551.17494,1926.521183,415.02,935.4319389,0.2028,23322
0.52,0.78,4,551.44872,1942.389794,415.02,943.1662584,0.2028,23322
0.41,0.99,3.8,550.3779,1682.066151,415.02,827.2669248,0.20295,23339.25
0.41,0.99,3.85,550.6518825,1696.282599,415.02,834.2864856,0.20295,23339.25
0.41,0.99,3.9,550.925865,1710.499046,415.02,841.3060465,0.20295,23339.25
0.41,0.99,3.95,551.1998475,1724.715494,415.02,848.3256074,0.20295,23339.25
0.41,0.99,4,551.47383,1738.931942,415.02,855.3451682,0.20295,23339.25
0.58,0.7,3.8,550.386,2006.367883,415.02,967.443676,0.203,23345
0.58,0.7,3.85,550.66005,2023.319204,415.02,975.6476669,0.203,23345
0.58,0.7,3.9,550.9341,2040.270526,415.02,983.8516579,0.203,23345
0.58,0.7,3.95,551.20815,2057.221847,415.02,992.0556489,0.203,23345
0.58,0.7,4,551.4822,2074.173168,415.02,1000.25964,0.203,23345
0.49,0.83,3.8,550.4427,1824.398082,415.02,888.9356167,0.20335,23385.25
0.49,0.83,3.85,550.7172225,1839.80596,415.02,896.4727766,0.20335,23385.25
0.49,0.83,3.9,550.991745,1855.213838,415.02,904.0099364,0.20335,23385.25
0.49,0.83,3.95,551.2662675,1870.621715,415.02,911.5470963,0.20335,23385.25
0.49,0.83,4,551.54079,1886.029593,415.02,919.0842561,0.20335,23385.25
0.55,0.74,3.8,550.467,1945.135107,415.02,941.2026356,0.2035,23402.5
0.55,0.74,3.85,550.741725,1961.564425,415.02,949.182724,0.2035,23402.5
0.55,0.74,3.9,551.01645,1977.993743,415.02,957.1628125,0.2035,23402.5
0.55,0.74,3.95,551.291175,1994.423062,415.02,965.1429009,0.2035,23402.5
0.55,0.74,4,551.5659,2010.85238,415.02,973.1229893,0.2035,23402.5
0.59,0.69,3.8,550.4751,2032.379202,415.02,978.9640398,0.20355,23408.25
0.59,0.69,3.85,550.7498925,2049.551583,415.02,987.2660919,0.20355,23408.25
0.59,0.69,3.9,551.024685,2066.723964,415.02,995.568144,0.20355,23408.25
0.59,0.69,3.95,551.2994775,2083.896346,415.02,1003.870196,0.20355,23408.25
0.59,0.69,4,551.57427,2101.068727,415.02,1012.172248,0.20355,23408.25
0.42,0.97,3.8,550.4994,1703.329774,415.02,836.8170538,0.2037,23425.5
0.42,0.97,3.85,550.774395,1717.72341,415.02,843.9165301,0.2037,23425.5
0.42,0.97,3.9,551.04939,1732.117045,415.02,851.0160064,0.2037,23425.5
0.42,0.97,3.95,551.324385,1746.510681,415.02,858.1154827,0.2037,23425.5
0.42,0.97,4,551.59938,1760.904317,415.02,865.2149589,0.2037,23425.5
0.6,0.68,3.8,550.548,2058.064353,415.02,990.2955859,0.204,23460
0.51,0.8,3.8,550.548,1867.298529,415.02,907.7951435,0.204,23460
0.48,0.85,3.8,550.548,1810.100567,415.02,883.0771879,0.204,23460
0.6,0.68,3.85,550.8234,2075.455381,415.02,998.6942284,0.204,23460
0.51,0.8,3.85,550.8234,1883.067862,415.02,915.4915823,0.204,23460
0.48,0.85,3.85,550.8234,1825.387776,415.02,890.5648634,0.204,23460
0.6,0.68,3.9,551.0988,2092.846409,415.02,1007.092871,0.204,23460
0.51,0.8,3.9,551.0988,1898.837196,415.02,923.1880211,0.204,23460
0.48,0.85,3.9,551.0988,1840.674984,415.02,898.0525389,0.204,23460
0.6,0.68,3.95,551.3742,2110.237436,415.02,1015.491513,0.204,23460
0.51,0.8,3.95,551.3742,1914.606529,415.02,930.8844599,0.204,23460
0.48,0.85,3.95,551.3742,1855.962192,415.02,905.5402145,0.204,23460
0.6,0.68,4,551.6496,2127.628464,415.02,1023.890156,0.204,23460
0.51,0.8,4,551.6496,1930.375863,415.02,938.5808987,0.204,23460
0.48,0.85,4,551.6496,1871.2494,415.02,913.02789,0.204,23460
0.53,0.77,3.8,550.5561,1907.550716,415.02,925.2200516,0.20405,23465.75
0.53,0.77,3.85,550.8315675,1923.66053,415.02,933.0641333,0.20405,23465.75
0.53,0.77,3.9,551.107035,1939.770344,415.02,940.9082149,0.20405,23465.75
0.53,0.77,3.95,551.3825025,1955.880157,415.02,948.7522966,0.20405,23465.75
0.53,0.77,4,551.65797,1971.989971,415.02,956.5963782,0.20405,23465.75
0.43,0.95,3.8,550.5885,1723.607601,415.02,845.8434892,0.20425,23488.75
0.43,0.95,3.85,550.8642375,1738.17035,415.02,853.0185337,0.20425,23488.75
0.43,0.95,3.9,551.139975,1752.7331,415.02,860.1935781,0.20425,23488.75
0.43,0.95,3.95,551.4157125,1767.295849,415.02,867.3686225,0.20425,23488.75
0.43,0.95,4,551.69145,1781.858599,415.02,874.5436669,0.20425,23488.75
0.61,0.67,3.8,550.6047,2083.421574,415.02,1001.437619,0.20435,23500.25
0.61,0.67,3.85,550.8805725,2101.028835,415.02,1009.931381,0.20435,23500.25
0.61,0.67,3.9,551.156445,2118.636095,415.02,1018.425143,0.20435,23500.25
0.61,0.67,3.95,551.4323175,2136.243355,415.02,1026.918905,0.20435,23500.25
0.61,0.67,4,551.70819,2153.850615,415.02,1035.412667,0.20435,23500.25
0.56,0.73,3.8,550.6128,1972.467744,415.02,953.4620186,0.2044,23506
0.56,0.73,3.85,550.88874,1989.128194,415.02,961.5460187,0.2044,23506
0.56,0.73,3.9,551.16468,2005.788643,415.02,969.6300187,0.2044,23506
0.56,0.73,3.95,551.44062,2022.449093,415.02,977.7140188,0.2044,23506
0.56,0.73,4,551.71656,2039.109543,415.02,985.7980189,0.2044,23506
0.47,0.87,3.8,550.6209,1794.798532,415.02,876.6876811,0.20445,23511.75
0.47,0.87,3.85,550.8969075,1809.956997,415.02,884.121525,0.20445,23511.75
0.47,0.87,3.9,551.172915,1825.115461,415.02,891.5553689,0.20445,23511.75
0.47,0.87,3.95,551.4489225,1840.273926,415.02,898.9892128,0.20445,23511.75
0.47,0.87,4,551.72493,1855.43239,415.02,906.4230568,0.20445,23511.75
0.62,0.66,3.8,550.6452,2108.4491,415.02,1012.389442,0.2046,23529
0.44,0.93,3.8,550.6452,1742.896511,415.02,854.3450004,0.2046,23529
0.62,0.66,3.85,550.92141,2126.27018,415.02,1020.976854,0.2046,23529
0.44,0.93,3.85,550.92141,1757.6203,415.02,861.5912657,0.2046,23529
0.62,0.66,3.9,551.19762,2144.091259,415.02,1029.564265,0.2046,23529
0.44,0.93,3.9,551.19762,1772.34409,415.02,868.8375309,0.2046,23529
0.62,0.66,3.95,551.47383,2161.912338,415.02,1038.151676,0.2046,23529
0.44,0.93,3.95,551.47383,1787.067879,415.02,876.0837962,0.2046,23529
0.62,0.66,4,551.75004,2179.733417,415.02,1046.739087,0.2046,23529
0.44,0.93,4,551.75004,1801.791668,415.02,883.3300614,0.2046,23529
0.46,0.89,3.8,550.6614,1778.495097,415.02,869.7683271,0.2047,23540.5
0.46,0.89,3.85,550.937745,1793.516744,415.02,877.1439921,0.2047,23540.5
0.46,0.89,3.9,551.21409,1808.538391,415.02,884.5196571,0.2047,23540.5
0.46,0.89,3.95,551.490435,1823.560038,415.02,891.8953221,0.2047,23540.5
0.46,0.89,4,551.76678,1838.581685,415.02,899.2709871,0.2047,23540.5
0.63,0.65,3.8,550.6695,2133.145168,415.02,1023.150362,0.20475,23546.25
0.45,0.91,3.8,550.6695,1761.193383,415.02,862.3203566,0.20475,23546.25
0.63,0.65,3.85,550.9459125,2151.177652,415.02,1031.829951,0.20475,23546.25
0.45,0.91,3.85,550.9459125,1776.070138,415.02,869.6334954,0.20475,23546.25
0.63,0.65,3.9,551.222325,2169.210137,415.02,1040.50954,0.20475,23546.25
0.45,0.91,3.9,551.222325,1790.946893,415.02,876.9466342,0.20475,23546.25
0.63,0.65,3.95,551.4987375,2187.242621,415.02,1049.189129,0.20475,23546.25
0.45,0.91,3.95,551.4987375,1805.823649,415.02,884.259773,0.20475,23546.25
0.63,0.65,4,551.77515,2205.275106,415.02,1057.868719,0.20475,23546.25
0.45,0.91,4,551.77515,1820.700404,415.02,891.5729117,0.20475,23546.25
0.64,0.64,3.8,550.6776,2157.508013,415.02,1033.719681,0.2048,23552
0.64,0.64,3.85,550.95408,2175.749489,415.02,1042.489977,0.2048,23552
0.64,0.64,3.9,551.23056,2193.990965,415.02,1051.260274,0.2048,23552
0.64,0.64,3.95,551.50704,2212.232441,415.02,1060.030571,0.2048,23552
0.64,0.64,4,551.78352,2230.473917,415.02,1068.800867,0.2048,23552
0.5,0.82,3.8,550.71,1854.668278,415.02,902.8267148,0.205,23575
0.41,1,3.8,550.71,1695.90657,415.02,834.2572979,0.205,23575
0.5,0.82,3.85,550.98675,1870.330259,415.02,910.4809256,0.205,23575
0.41,1,3.85,550.98675,1710.239054,415.02,841.3358282,0.205,23575
0.5,0.82,3.9,551.2635,1885.992241,415.02,918.1351364,0.205,23575
0.41,1,3.9,551.2635,1724.571539,415.02,848.4143585,0.205,23575
0.5,0.82,3.95,551.54025,1901.654223,415.02,925.7893472,0.205,23575
0.41,1,3.95,551.54025,1738.904024,415.02,855.4928888,0.205,23575
0.5,0.82,4,551.817,1917.316205,415.02,933.4435581,0.205,23575
0.41,1,4,551.817,1753.236508,415.02,862.5714191,0.205,23575
0.57,0.72,3.8,550.7424,1999.479958,415.02,965.5348491,0.2052,23598
0.54,0.76,3.8,550.7424,1935.871404,415.02,938.0268356,0.2052,23598
0.57,0.72,3.85,551.01942,2016.369125,415.02,973.7212901,0.2052,23598
0.54,0.76,3.85,551.01942,1952.220007,415.02,945.9792087,0.2052,23598
0.57,0.72,3.9,551.29644,2033.258293,415.02,981.9077311,0.2052,23598
0.54,0.76,3.9,551.29644,1968.568609,415.02,953.9315818,0.2052,23598
0.57,0.72,3.95,551.57346,2050.14746,415.02,990.094172,0.2052,23598
0.54,0.76,3.95,551.57346,1984.917212,415.02,961.8839549,0.2052,23598
0.57,0.72,4,551.85048,2067.036627,415.02,998.280613,0.2052,23598
0.54,0.76,4,551.85048,2001.265815,415.02,969.8363279,0.2052,23598
0.52,0.79,3.8,550.7748,1896.598403,415.02,921.1458325,0.2054,23621
0.52,0.79,3.85,551.05209,1912.614183,415.02,928.9549425,0.2054,23621
0.52,0.79,3.9,551.32938,1928.629963,415.02,936.7640525,0.2054,23621
0.52,0.79,3.95,551.60667,1944.645742,415.02,944.5731625,0.2054,23621
0.52,0.79,4,551.88396,1960.661522,415.02,952.3822725,0.2054,23621
0.49,0.84,3.8,550.8396,1841.027717,415.02,897.324925,0.2058,23667
0.42,0.98,3.8,550.8396,1717.517262,415.02,843.9816695,0.2058,23667
0.49,0.84,3.85,551.11743,1856.574273,415.02,904.9325606,0.2058,23667
0.42,0.98,3.85,551.11743,1732.029764,415.02,851.1415535,0.2058,23667
0.49,0.84,3.9,551.39526,1872.120829,415.02,912.5401961,0.2058,23667
0.42,0.98,3.9,551.39526,1746.542267,415.02,858.3014375,0.2058,23667
0.49,0.84,3.95,551.67309,1887.667385,415.02,920.1478316,0.2058,23667
0.42,0.98,3.95,551.67309,1761.05477,415.02,865.4613215,0.2058,23667
0.49,0.84,4,551.95092,1903.213941,415.02,927.7554671,0.2058,23667
0.42,0.98,4,551.95092,1775.567273,415.02,872.6212055,0.2058,23667
0.58,0.71,3.8,550.8558,2026.169986,415.02,977.4204315,0.2059,23678.5
0.58,0.71,3.85,551.133765,2043.285457,415.02,985.7078427,0.2059,23678.5
0.58,0.71,3.9,551.41173,2060.400928,415.02,993.9952538,0.2059,23678.5
0.58,0.71,3.95,551.689695,2077.516399,415.02,1002.282665,0.2059,23678.5
0.58,0.71,4,551.96766,2094.63187,415.02,1010.570076,0.2059,23678.5
0.55,0.75,3.8,550.9125,1963.87565,415.02,950.6486368,0.20625,23718.75
0.55,0.75,3.85,551.1909375,1980.460627,415.02,958.7078306,0.20625,23718.75
0.55,0.75,3.9,551.469375,1997.045605,415.02,966.7670243,0.20625,23718.75
0.55,0.75,3.95,551.7478125,2013.630582,415.02,974.8262181,0.20625,23718.75
0.55,0.75,4,552.02625,2030.21556,415.02,982.8854118,0.20625,23718.75
0.48,0.86,3.8,550.9368,1826.379967,415.02,891.291005,0.2064,23736
0.43,0.96,3.8,550.9368,1738.14261,415.02,853.1825259,0.2064,23736
0.48,0.86,3.85,551.21544,1841.803024,415.02,898.8477179,0.2064,23736
0.43,0.96,3.85,551.21544,1752.827057,415.02,860.4194163,0.2064,23736
0.48,0.86,3.9,551.49408,1857.22608,415.02,906.4044309,0.2064,23736
0.43,0.96,3.9,551.49408,1767.511503,415.02,867.6563068,0.2064,23736
0.48,0.86,3.95,551.77272,1872.649136,415.02,913.9611438,0.2064,23736
0.43,0.96,3.95,551.77272,1782.19595,415.02,874.8931972,0.2064,23736
0.48,0.86,4,552.05136,1888.072192,415.02,921.5178567,0.2064,23736
0.43,0.96,4,552.05136,1796.880397,415.02,882.1300876,0.2064,23736
0.59,0.7,3.8,550.953,2052.536062,415.02,989.1180702,0.2065,23747.5
0.59,0.7,3.85,551.231775,2069.875423,415.02,997.5049808,0.2065,23747.5
0.59,0.7,3.9,551.51055,2087.214785,415.02,1005.891891,0.2065,23747.5
0.59,0.7,3.95,551.789325,2104.554146,415.02,1014.278802,0.2065,23747.5
0.59,0.7,4,552.0681,2121.893507,415.02,1022.665712,0.2065,23747.5
0.51,0.81,3.8,550.9611,1884.62999,415.02,916.5359693,0.20655,23753.25
0.51,0.81,3.85,551.2399425,1900.543663,415.02,924.3057603,0.20655,23753.25
0.51,0.81,3.9,551.518785,1916.457335,415.02,932.0755514,0.20655,23753.25
0.51,0.81,3.95,551.7976275,1932.371007,415.02,939.8453424,0.20655,23753.25
0.51,0.81,4,552.07647,1948.284679,415.02,947.6151334,0.20655,23753.25
0.53,0.78,3.8,550.9854,1925.585814,415.02,934.3131084,0.2067,23770.5
0.53,0.78,3.85,551.264445,1941.845627,415.02,942.2334188,0.2067,23770.5
0.53,0.78,3.9,551.54349,1958.105439,415.02,950.1537293,0.2067,23770.5
0.53,0.78,3.95,551.822535,1974.365252,415.02,958.0740397,0.2067,23770.5
0.53,0.78,4,552.10158,1990.625064,415.02,965.9943502,0.2067,23770.5
0.47,0.88,3.8,551.0016,1810.72815,415.02,884.7261854,0.2068,23782
0.44,0.94,3.8,551.0016,1757.779494,415.02,861.8586365,0.2068,23782
0.47,0.88,3.85,551.28078,1826.019632,415.02,892.2276284,0.2068,23782
0.44,0.94,3.85,551.28078,1772.62781,415.02,869.168186,0.2068,23782
0.47,0.88,3.9,551.55996,1841.311114,415.02,899.7290715,0.2068,23782
0.44,0.94,3.9,551.55996,1787.476127,415.02,876.4777355,0.2068,23782
0.47,0.88,3.95,551.83914,1856.602597,415.02,907.2305145,0.2068,23782
0.44,0.94,3.95,551.83914,1802.324444,415.02,883.7872851,0.2068,23782
0.47,0.88,4,552.11832,1871.894079,415.02,914.7319575,0.2068,23782
0.44,0.94,4,552.11832,1817.17276,415.02,891.0968346,0.2068,23782
0.6,0.69,3.8,551.034,2078.576424,415.02,1000.62707,0.207,23805
0.46,0.9,3.8,551.034,1794.075384,415.02,877.6316969,0.207,23805
0.45,0.92,3.8,551.034,1776.424792,415.02,870.0087704,0.207,23805
0.6,0.69,3.85,551.31345,2096.137262,415.02,1009.112009,0.207,23805
0.46,0.9,3.85,551.31345,1809.227219,415.02,885.0735228,0.207,23805
0.45,0.92,3.85,551.31345,1791.428905,415.02,877.3866317,0.207,23805
0.6,0.69,3.9,551.5929,2113.698099,415.02,1017.596948,0.207,23805
0.46,0.9,3.9,551.5929,1824.379053,415.02,892.5153486,0.207,23805
0.45,0.92,3.9,551.5929,1806.433017,415.02,884.7644931,0.207,23805
0.6,0.69,3.95,551.87235,2131.258937,415.02,1026.081887,0.207,23805
0.46,0.9,3.95,551.87235,1839.530888,415.02,899.9571744,0.207,23805
0.45,0.92,3.95,551.87235,1821.43713,415.02,892.1423544,0.207,23805
0.6,0.69,4,552.1518,2148.819775,415.02,1034.566827,0.207,23805
0.46,0.9,4,552.1518,1854.682722,415.02,907.3990003,0.207,23805
0.45,0.92,4,552.1518,1836.441242,415.02,899.5202157,0.207,23805
0.56,0.74,3.8,551.0664,1991.561688,415.02,963.0847595,0.2072,23828
0.56,0.74,3.85,551.34612,2008.380627,415.02,971.2493032,0.2072,23828
0.56,0.74,3.9,551.62584,2025.199566,415.02,979.4138469,0.2072,23828
0.56,0.74,3.95,551.90556,2042.018505,415.02,987.5783906,0.2072,23828
0.56,0.74,4,552.18528,2058.837444,415.02,995.7429343,0.2072,23828
0.61,0.68,3.8,551.0988,2104.289307,415.02,1011.946734,0.2074,23851
0.61,0.68,3.85,551.37879,2122.069208,415.02,1020.528231,0.2074,23851
0.61,0.68,3.9,551.65878,2139.849108,415.02,1029.109728,0.2074,23851
